"Iteration","Tke: Residual","Sdr: Residual","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual"
35.0,0.00177936214042922,0.0012818184228937366,0.00725733881814385,0.1947676162092677,0.23385203604519492,0.14803210063798777
36.0,0.0016171105188530427,0.0015653211081801776,0.007324664593464782,0.19489103551231196,0.23780171303403133,0.15009425803759843
37.0,0.0014750924249462053,0.0014920685996280979,0.006967932321432616,0.19460591906332272,0.24128007446583355,0.1520029276380871
38.0,0.0013503420814660828,9.851893579484973E-4,0.007320616177825698,0.19427995402362477,0.2451627522492107,0.15399162012279244
39.0,0.0012394947172105477,9.006623727206031E-4,0.0070267844079113856,0.19369374113106053,0.24834944312501397,0.15576096709511938
40.0,0.0011418416246110937,8.149208159970779E-4,0.007436431313791186,0.19306519695418245,0.25177633356068746,0.15755023264860832
41.0,0.0010537429880730646,6.511255213485109E-4,0.007600757161026331,0.19214729692654609,0.254351971849416,0.15908240363200177
42.0,9.772261980487606E-4,4.603527987978746E-4,0.0076503022025783355,0.19130910662362038,0.2575240213101919,0.16069542688071417
43.0,9.07444762672578E-4,4.222828596830669E-4,0.007728611137348826,0.1902052476207662,0.25965875603592825,0.1620443996259164
44.0,8.473031485007281E-4,3.9145109326006137E-4,0.007754935398696255,0.18913782401915485,0.26215494860859934,0.1634400302893057
45.0,7.924802685211689E-4,3.841653544817307E-4,0.007814384434160415,0.18801535362333796,0.2637455306350838,0.16461781982000925
46.0,7.454713283873428E-4,3.4429985176199476E-4,0.007539599059818236,0.18699013682103355,0.2653958106408971,0.16572543051140315
47.0,7.035346660814003E-4,2.9567202040066843E-4,0.008000735231919251,0.1860008940919154,0.2665619973525463,0.1667151865477125
48.0,6.681051755806374E-4,2.3065411126554295E-4,0.007666950396960185,0.18521896938264798,0.2677105858994913,0.16764748709651894
49.0,6.372781358872293E-4,1.9448911067375166E-4,0.008156520727158674,0.18464109204986476,0.26833578768879235,0.16845368131245386
50.0,6.118736774969018E-4,1.5751120641318328E-4,0.007816415146164896,0.1843174681051826,0.26888875801466555,0.1691653861479063
51.0,5.905814281132081E-4,1.288482226014596E-4,0.008226078008816562,0.18421576101627332,0.26898484366782766,0.16977523126946187
52.0,5.744600228810537E-4,1.1401016471209305E-4,0.008364877877655693,0.18430849707835154,0.26940760201498953,0.1701716084269434
53.0,5.624375865069125E-4,1.0136481919922575E-4,0.00836037469495973,0.18451746755126391,0.26955365848117246,0.170612066392864
54.0,5.558966025742831E-4,9.549997821064781E-5,0.008290197884372545,0.18473793193949786,0.2692592716186914,0.17097760897232056
55.0,5.554654773318608E-4,1.0939244947348759E-4,0.008170262316494451,0.18499314078840975,0.2686184623127048,0.17127552890641537
56.0,5.61288370223851E-4,1.0046187359357966E-4,0.00805697709870446,0.18524656441694867,0.2677833409857611,0.17151923884558246
57.0,5.718258812903183E-4,8.681263993289393E-5,0.007907680567054648,0.18541522027211216,0.2667779473812642,0.17172390591619988
58.0,5.873820876422907E-4,9.589847993157405E-5,0.007792350081180586,0.1855331414711651,0.2656495675796171,0.1718980155323531
59.0,6.065409388002157E-4,9.432037162178291E-5,0.007710963344328891,0.18555311370654579,0.2644463523578718,0.1720562527394369
60.0,6.30226557767204E-4,8.579222791732658E-5,0.007645714406587213,0.18557660661518555,0.2631922773468739,0.17219092333854172
61.0,6.561580354464648E-4,8.862120388908872E-5,0.007595073610539762,0.18553544867873925,0.26190701459207427,0.17231833974220281
62.0,6.840833547119771E-4,9.048576511940242E-5,0.0075463215865394844,0.18548791188365518,0.26058644840560474,0.1724399931191958
63.0,7.18135651806097E-4,1.0040082441517675E-4,0.007502603571418224,0.18545301503592695,0.2592394045180244,0.17255391535913425
64.0,7.575363682766074E-4,9.625777565117417E-5,0.007438751359005031,0.18537557424553308,0.2578820863699007,0.17265202146466244
65.0,7.927834148301517E-4,9.189975809031476E-5,0.00739784472328336,0.18516707821703143,0.2564875657953472,0.17274862767538876
66.0,8.286406571642125E-4,8.862167203618216E-5,0.007342977060057878,0.1849437882638051,0.2550936174457168,0.17284455741633556
67.0,8.719102302389638E-4,9.056963160611271E-5,0.007288492078165299,0.18467601590400776,0.25369295938236236,0.17293540387110387
68.0,9.177013640070781E-4,9.77265596550105E-5,0.007238759312189805,0.18434258542681572,0.25229923248155256,0.17302006298169528
69.0,9.550308169136032E-4,9.341952048440453E-5,0.00720787186068033,0.18402928285396944,0.25089071874145563,0.1730818255362436
70.0,9.859228991972815E-4,9.230118174642829E-5,0.007193832682818376,0.18372408567715692,0.2494698100684771,0.1731336041851413
71.0,0.0010157746169646602,8.680586380502319E-5,0.007170465708930127,0.1833666935625856,0.24803385192807506,0.17317596947379818
72.0,0.0010369676325752192,8.467944666648956E-5,0.007108292542399565,0.183051455611976,0.24661624419707853,0.17319687792016766
73.0,0.0010440546581224207,8.241117062984318E-5,0.007059232491308904,0.18273327229205524,0.24516716221900367,0.17320632677742642
74.0,0.0010499013253027073,6.860439848542068E-5,0.006996148415084503,0.18238532693744458,0.24372228211307764,0.17319664103219046
75.0,0.0010573218519081885,6.628291608617519E-5,0.006928400372391064,0.18204041365101875,0.24224585923121691,0.1731686250577631
76.0,0.00105291237771494,5.650823805239513E-5,0.0068640685034051215,0.18168184316975647,0.2407681968625497,0.17311914065507578
77.0,0.0010377294960289937,5.872565183417167E-5,0.006772719670111515,0.1813179319259461,0.23927524281737467,0.17305307600124226
78.0,0.0010204435980056615,4.337883593098317E-5,0.006703522988824834,0.18091370069066187,0.23775759569631677,0.17296364570240913
79.0,9.958704901524775E-4,5.3088913644840966E-5,0.006629272255147103,0.18048106156863086,0.23623615905558965,0.17284264895768564
80.0,9.729541332679272E-4,5.638708903757023E-5,0.0065535742726183285,0.18006746638141927,0.23472221883003028,0.17269311018811626
81.0,9.573078035740857E-4,4.2147231665433685E-5,0.006535783365364249,0.17961800868428895,0.23318558693036176,0.17251648720094911
82.0,9.425247729595207E-4,2.9791958410573645E-5,0.00650542609770362,0.17914423880778324,0.23161943406181273,0.17231710275127202
83.0,9.324832940529861E-4,3.751254733829729E-5,0.006418855934847834,0.17868063643654117,0.23005119978652774,0.1720897178094719
84.0,9.271469305641721E-4,2.9658793630919937E-5,0.006360305972803425,0.1782079778041833,0.22847426269370225,0.1718353640240995
85.0,9.211443308203359E-4,3.529909412020939E-5,0.00634466646442567,0.17774468433598478,0.22687718850556912,0.1715597724237773
86.0,9.144581309667319E-4,2.528671738469108E-5,0.006269972175545759,0.1772278030568683,0.22525792682139908,0.17126553998544433
87.0,9.149134969426035E-4,2.140514890030453E-5,0.006186317376863073,0.17669533538045745,0.22361701469144452,0.1709466704741186
88.0,9.167046143408047E-4,2.1916580667087423E-5,0.006168316140535616,0.17612635050300932,0.22195388167657254,0.17061686486022123
89.0,9.174209505550299E-4,2.2383923290513897E-5,0.006112200085383431,0.17554205002393036,0.22026985875157928,0.17027741370158617
90.0,9.186636118937877E-4,2.2003999909977204E-5,0.006036036750449401,0.17493785799106132,0.21857401963045026,0.1699200218341339
91.0,9.225456812156338E-4,1.9671862013914742E-5,0.005981653418761454,0.17431074283282857,0.21686848864582886,0.16953891407475208
92.0,9.299426340290337E-4,1.9221843871130398E-5,0.005955031766635526,0.17365692925389353,0.2151566520628279,0.16915368970373645
93.0,9.320494523380543E-4,2.091527341727347E-5,0.005882597516824025,0.17299657270168706,0.21345728410894646,0.16876086272102322
94.0,9.402469963484545E-4,1.8638991962306377E-5,0.005805989803727624,0.17233830386284296,0.21174055758731908,0.16836185326967465
95.0,9.540284317864359E-4,2.367792097111017E-5,0.005735381709845761,0.17168449215679318,0.2099992308252555,0.16796169649302586
96.0,9.81040855050105E-4,2.404226927591553E-5,0.005683959434036288,0.17103454250548122,0.20825832536095315,0.16756325661953772
97.0,0.0010087509623008372,1.553064835727529E-5,0.005663563877535125,0.17035925173590777,0.20651621234339324,0.16715300211128822
98.0,0.001038924419697561,1.2130807633871517E-5,0.005559544032422417,0.1697286806847461,0.20485382228365973,0.16673044060878395
99.0,0.001062586860529466,1.2312938409535706E-5,0.005568840501212719,0.16907157908681125,0.20309315113390375,0.16630365794935772
100.0,0.0010906773017785392,1.0493056303308193E-5,0.0055452899027215305,0.16845227888831005,0.2013245317672458,0.16587902930083925
101.0,0.001132508848950509,1.2258187974409765E-5,0.005521396274736385,0.16790720766243405,0.19956965137601207,0.16545561153218577
102.0,0.0011662265293665537,9.489171881704264E-6,0.005499036268755962,0.1673978343188706,0.19781340786918497,0.16502863510842686
103.0,0.0012043849333201171,9.8575605599527E-6,0.005481999127045005,0.16690313880182323,0.19607119480457175,0.16459952681664028
104.0,0.0012547313190468333,9.791967001026897E-6,0.005440356949570462,0.16643396065457253,0.1943314749687226,0.16415654260389242
105.0,0.0012933186208039515,8.574295692848212E-6,0.005437766460647363,0.16598477227885988,0.19257609199508244,0.16369058818783558
106.0,0.0013489467372946162,9.485674147272726E-6,0.0054447119477061085,0.1655613655589351,0.19082164867693063,0.16320203062629882
107.0,0.0014059225765538578,9.275031580772194E-6,0.005454834174738259,0.16514504537938848,0.1890479938647938,0.16270395853204087
108.0,0.0014582819735785369,8.17500068928129E-6,0.005460184210916311,0.1647500955029386,0.18726439373195747,0.16218304474724532
109.0,0.0014968430655088714,1.0905574824381621E-5,0.005460060650473836,0.1643466879851535,0.18546162293287216,0.1616400433795015
110.0,0.0015528668914163465,9.162553379822812E-6,0.005456947590627437,0.16394351342187677,0.1836592566730993,0.16107526436984135
111.0,0.0016086970487927607,8.669039680643487E-6,0.00545624147103835,0.1635566239086716,0.1818417117952584,0.1604862561003977
112.0,0.001661851469156663,8.30477825717003E-6,0.005457444477377138,0.1631965360947679,0.1800114995878242,0.15987146565493918
113.0,0.001691341316558822,1.1479685011937166E-5,0.005433291434303977,0.16284509728923557,0.17816838588895828,0.1592292421085798
114.0,0.0017296268704380486,7.646626724141055E-6,0.005417594843372198,0.162512487638368,0.17630769622608305,0.15856361795799967
115.0,0.0017536054819631754,1.0318770209260511E-5,0.005421498714513717,0.1622064270684814,0.17443744662383356,0.15787369204918342
116.0,0.0017658570998552244,8.669521097692074E-6,0.0054002245870069,0.16189185976144468,0.17256107556526531,0.1571438683538143
117.0,0.0017675038262818716,8.97528082698277E-6,0.005391233905389923,0.1615752858588947,0.17068097360556883,0.15636883529847487
118.0,0.001761888800756625,7.18175449009006E-6,0.005409134237061116,0.1612512146732256,0.16879886155794216,0.15555867458524075
119.0,0.0017354318755162983,8.542648575862225E-6,0.005376217836626891,0.1609365332912586,0.1668989679797461,0.15472242797400204
120.0,0.0017221893085676303,7.796000444643472E-6,0.005350819040046183,0.160625312189664,0.16500383298326704,0.1538511351718784
121.0,0.0017052070995221705,7.566079009897603E-6,0.005360337712415871,0.16030731249614186,0.16309457706281769,0.15294145590327876
122.0,0.0016962016988513887,7.63994967131331E-6,0.00534249596235083,0.15995810580180855,0.16116830210612187,0.1519810964490966
123.0,0.0016952562077598452,7.5287425408812295E-6,0.005341496156149033,0.15958195358231458,0.15923478592424414,0.1509683293355633
124.0,0.001696446485039328,7.029533422990516E-6,0.005344982032869987,0.15919213886681424,0.15728594263897516,0.1498992959349522
125.0,0.0017057484286644865,8.271491655862984E-6,0.005343190907968338,0.1587852760385707,0.15531360526237575,0.14876696524052813
126.0,0.0017238341748921071,8.066655921993073E-6,0.005339581409742489,0.15831832849998212,0.15331758069745247,0.14757214356074017
127.0,0.0017435496838391165,7.343645610481596E-6,0.005357935320857951,0.1577766778882236,0.15129692131612216,0.1462964109934973
128.0,0.0017698183505065442,8.359943563903159E-6,0.0053567228548821845,0.15717117275559317,0.14925627041583145,0.14494157921815698
129.0,0.0017986875597947598,8.013620950138431E-6,0.0053516856084912575,0.15649378380641923,0.14717842243113208,0.1434954704978648
130.0,0.0018263464980296828,6.803569592435355E-6,0.005349416341765078,0.15574966005512697,0.14506928072907463,0.14194354983096227
131.0,0.0018478600731526135,7.92073369965984E-6,0.005332990171159577,0.1549070860853588,0.14292288420784038,0.14028028561581618
132.0,0.00186337429041484,8.578740605263506E-6,0.00529839867561507,0.15391960405969088,0.14072195983516,0.1384909766535201
133.0,0.0018729304117036084,7.885209740994947E-6,0.00529768838383484,0.1527783080290541,0.13845815031320216,0.1365588901187265
134.0,0.0018795783536269845,8.733212573521827E-6,0.005264233730452623,0.1514573960290058,0.13611078545265007,0.13446040225399436
135.0,0.0018757181395877565,8.359773623799113E-6,0.0052135213394834175,0.14993469777170762,0.13367820915078915,0.13219206731800595
136.0,0.001866021487375222,7.263292948987969E-6,0.005198118326630087,0.14818820901783886,0.1311394354554266,0.12973218799532063
137.0,0.0018441134677185827,7.5843894831837204E-6,0.005150113275437435,0.1462366986471148,0.12849724184720443,0.12706713202065592
138.0,0.0018180691544781222,9.478684965867112E-6,0.005068163944431226,0.14404684345256563,0.12575965091146998,0.12419793434088675
139.0,0.0017879812329313898,7.92901879465596E-6,0.005015185055762817,0.14157910570988647,0.12289695501295378,0.12111406209341914
140.0,0.0017623966209842886,8.12590363241535E-6,0.004954654597365891,0.1388434441080975,0.11989798188521096,0.11779556862513424
141.0,0.00174054389856958,8.587013479456876E-6,0.004868257778962978,0.13586396759109284,0.11677182193642313,0.11425469314812847
142.0,0.0017223654106743697,7.698666837107066E-6,0.0047938966792248384,0.1326710536720484,0.11351546933019739,0.11050016018159253
143.0,0.0017081074926597062,7.373392293581959E-6,0.004727209241203569,0.12931740396784747,0.11013919683810691,0.10654768995003777
144.0,0.0016937507381630972,8.567497038251199E-6,0.004629347753202461,0.1258291602728506,0.10665086923595075,0.10241821638188195
145.0,0.0016795567355360305,7.676754447254013E-6,0.004576971537608049,0.12222255221946446,0.10304786502746033,0.09814751824683907
146.0,0.00166741737298455,7.0626989870199315E-6,0.0045249438082754345,0.11857026127268457,0.09934905194039517,0.09375416979941263
147.0,0.0016544344547232725,7.497078572916404E-6,0.004452852952563349,0.1149097568173757,0.09556719554201579,0.08929490683254597
148.0,0.001637972211706,6.690757259654053E-6,0.004396484712582777,0.11127764259832718,0.09172501728110098,0.08480611394709414
149.0,0.001619969603141592,6.527462557010282E-6,0.004349239100115524,0.10772444960110747,0.08783838304277872,0.08033788479036985
150.0,0.00160317987014373,7.2557118804392E-6,0.004262365657223969,0.10429186651488974,0.08393750547129156,0.0759362177848438
151.0,0.0015881756749241143,7.622149224812052E-6,0.004178305431293036,0.10102960383063903,0.0800909301341626,0.07164415892192172
152.0,0.0015760071483548344,6.6930050891480405E-6,0.004117571684248406,0.0979625277333468,0.07630301498369432,0.06750308716394578
153.0,0.001564590113716135,7.6257674922689475E-6,0.00402567025607516,0.0951272778913204,0.07261140059844731,0.06354917822896118
154.0,0.0015525881658591425,7.274430181380174E-6,0.003945409315137425,0.09251873936093094,0.0690712481283191,0.059813788034883304
155.0,0.0015390575857837712,6.2913093762803335E-6,0.0038874664409441007,0.09011751452751961,0.06570034636142477,0.05632257709005356
156.0,0.0015252041098664734,7.077160365493095E-6,0.003800204903509894,0.08796259803955285,0.06252385465890972,0.053092845902742034
157.0,0.0015094299582278036,7.367567801967389E-6,0.0037157877383982812,0.08602296008610968,0.059570288564283765,0.050133218158328406
158.0,0.0014927708066933406,6.482122663826603E-6,0.0036734437394304966,0.08428697799468461,0.0568426873126255,0.04744768546712632
159.0,0.0014726877024460374,7.074225201607745E-6,0.003612490961521789,0.0827156942741793,0.05434145988730198,0.045033133330952366
160.0,0.0014484528021305228,6.675120035238383E-6,0.0035525300069937063,0.08127660160281643,0.05206713336515229,0.04288426832062865
161.0,0.0014218615487298638,5.936379194845373E-6,0.00352100035174591,0.07994620391908826,0.05001953849859617,0.040977111518463595
162.0,0.0013940176141073817,6.994539782603882E-6,0.0034793530087806395,0.07870545526636201,0.04818113499349437,0.03929107185529987
163.0,0.0013674707770562563,6.3685699666915406E-6,0.003445398855043316,0.07751282904161241,0.046532736142545605,0.037790506081151094
164.0,0.0013424966016996735,6.627741040826857E-6,0.0034319402691631367,0.0763424978243579,0.045052620517854323,0.03644499046532927
165.0,0.001318823289388504,6.508591781064689E-6,0.0033932050129615106,0.07513945825515714,0.04373009482671811,0.035231517230620804
166.0,0.0012958324089118486,7.325174710783011E-6,0.0033532107073683563,0.07388301059368395,0.04253574704634966,0.03412487822085753
167.0,0.0012716777895418099,6.468957755405315E-6,0.003311632479807759,0.0725628086988941,0.04145941958266135,0.03310295565287734
168.0,0.0012484140584788682,6.603794872815227E-6,0.003259469954184751,0.07114983685633906,0.04048599409141319,0.03214751631209152
169.0,0.001222558794889492,5.942212445162856E-6,0.003217813862645191,0.06963769077387093,0.03958632655632515,0.031238023728546987
170.0,0.0011974600449129286,6.465145141119812E-6,0.0031751399848896217,0.06803557331415343,0.03872114169802188,0.030358420164747706
171.0,0.00117360621102122,5.485063677351776E-6,0.0031108775319604455,0.06636255302788807,0.037871656814143666,0.02949970715872582
172.0,0.0011525268137086181,6.293184946760336E-6,0.0030510172504213846,0.06462047396940411,0.03700317696991201,0.028653117698013934
173.0,0.0011373867299378725,5.653382422888336E-6,0.0029973423464160404,0.06282509548403489,0.036107073929833984,0.027817853871641263
174.0,0.0011295233369192953,5.685577635077763E-6,0.0029305329495471527,0.06099184111176983,0.03517822986775579,0.026997503720887484
175.0,0.0011268381075410974,5.990255418475671E-6,0.002856689293288457,0.05916226614498908,0.034229081313279015,0.026194566562639177
176.0,0.0011301285190999837,5.932144303630055E-6,0.002783830307545843,0.05732964148938315,0.03327167502849136,0.025412086103290845
177.0,0.0011409975277569353,5.595483209798201E-6,0.0026946209306387713,0.05552383081620082,0.03231949879330189,0.02465689153222022
178.0,0.001159721898361818,5.774269898811585E-6,0.0026029433804078453,0.05376821079828697,0.03139523902389437,0.02392797659717227
179.0,0.0011881333907982827,5.022074602630294E-6,0.0025318471469626142,0.05205547356386679,0.030511351029528056,0.023232001924269843
180.0,0.001224049774519143,5.2296687259420404E-6,0.0024659535571764117,0.050397817459263555,0.02968423364264943,0.022571287131675253
181.0,0.0012650727658974298,5.454210171160211E-6,0.002402158395903882,0.04880632941126102,0.02892427325971776,0.02194806294503622
182.0,0.001307104614351765,5.237286859754452E-6,0.002358933160911081,0.04727776219585516,0.028241610999494654,0.021363762705471686
183.0,0.0013477376980609527,5.313170260788931E-6,0.0023036677434845314,0.0458221372483155,0.0276377657935908,0.020820805494828166
184.0,0.00138392784307431,5.178798280690136E-6,0.0022608652798896864,0.044434829319922084,0.02711108384567547,0.020312530260589302
185.0,0.001414289229182577,4.968435171973449E-6,0.002231839882959719,0.043124330942619804,0.026656460951336253,0.019840977731715642
186.0,0.0014381391786414822,5.216486206562014E-6,0.002206481369483158,0.041884896031079887,0.026266858444213614,0.019404072295538432
187.0,0.0014537637342209608,5.06580088912647E-6,0.002180764803193149,0.040717399560849396,0.025934706113186587,0.01899938644469742
188.0,0.001460803927805256,5.086883114403992E-6,0.002165669206290466,0.0396164801363629,0.025648720097745138,0.01862202368736764
189.0,0.0014615144994377495,5.180193718083952E-6,0.0021406607137618924,0.038582509517683196,0.025398786205823247,0.01827192383197519
190.0,0.001454780191788163,5.307401377475869E-6,0.002122090983956815,0.03761164840688294,0.025178938624427105,0.017945174750930493
191.0,0.0014362992894447076,5.107652838794211E-6,0.0020854185471481804,0.036686501578510264,0.024976756573670288,0.01763591098604876
192.0,0.0014129451194435816,5.278265342658494E-6,0.0020790469246004853,0.03582247722869818,0.02479326408366405,0.01734827332742206
193.0,0.0013849988971570933,4.92304109220076E-6,0.0020577257590524162,0.03499676245872607,0.024603602378520432,0.017071348904500103
194.0,0.0013566153152322143,5.720782635418832E-6,0.002050147363677283,0.03422078464853327,0.024422979907154096,0.016812038820747506
195.0,0.0013329502874812544,5.205423696112705E-6,0.002046202972834849,0.03348137198785185,0.02423958797475449,0.01656170660591838
196.0,0.0013190080474230741,4.905150171196413E-6,0.0020332174488169362,0.03279453461167756,0.024060684240230047,0.016322321181445353
197.0,0.001315747367716511,5.141339601443285E-6,0.002055085686862441,0.0321450886360673,0.02386995640282708,0.016089560946619143
198.0,0.001322434790984182,4.9388489475719385E-6,0.0020498613891800186,0.03153909675333847,0.02366913930560176,0.01586976559799402
199.0,0.00133880673241785,5.45194778523648E-6,0.0020558120978576844,0.030970002007673053,0.023459552400955305,0.015659974305502124
200.0,0.0013609902007765354,5.084864520798125E-6,0.0020711964072746675,0.0304368839740721,0.02324560806783777,0.015458563100344928
201.0,0.0013853723303271772,5.040692596066009E-6,0.0020520363956254913,0.029941889244707268,0.02303194454380175,0.015263545927193315
202.0,0.0014078154343599456,5.620466045310071E-6,0.0020368375710235432,0.029485171172429294,0.02281932751327742,0.01507697895188742
203.0,0.0014262399586030107,4.732676677228618E-6,0.00203299579572237,0.02906511932486648,0.022616206287727782,0.014897965803362676
204.0,0.0014383020332448856,4.906812062614935E-6,0.0020037530778864894,0.02866951678653961,0.022416944915733556,0.014731870277346208
205.0,0.0014422667622978561,4.8494041794651775E-6,0.0019857060819329893,0.028294178755378804,0.022229693244955807,0.01457467037908527
206.0,0.0014380487406950716,4.861821711225779E-6,0.0019748941521544206,0.027952419998839045,0.022055877777260584,0.01442634988760369
207.0,0.00142736094157526,4.808450051549095E-6,0.0019430268554581746,0.02763342542698043,0.02190013009883805,0.01428700251400847
208.0,0.0014093101436249947,5.298952850868935E-6,0.0019216948214927623,0.027353151608172612,0.02176441796851275,0.014157027054591454
209.0,0.0013829735742044472,4.974988508025507E-6,0.0019051228751948087,0.027096705690688352,0.021653156661286952,0.014035045883245587
210.0,0.0013534573378844643,5.193981268407771E-6,0.0018765889566481184,0.02687800636502269,0.02156313896546369,0.013924704167636607
211.0,0.0013199100436235925,4.5601963168090255E-6,0.001863811987227586,0.02668472101417911,0.021493996256883047,0.013823640298625862
212.0,0.0012904483361312522,5.0024007515932894E-6,0.0018503869151626877,0.026513977216690698,0.02143798786999682,0.013732263603924695
213.0,0.0012621008223813227,4.744558416644343E-6,0.0018372001522836796,0.02635261009681082,0.02139239000811207,0.013651646599907953
214.0,0.0012350448080363035,4.968405032036164E-6,0.0018332525706696806,0.026205131775954488,0.021360274865883138,0.013579864256839309
215.0,0.001208264535200948,4.860798004219001E-6,0.0018278090528346651,0.026076828561576452,0.021327266721083933,0.013517129403688589
216.0,0.0011813340488576207,5.299649371186054E-6,0.0018346233115413466,0.02594101900189009,0.021292979356125067,0.013458377207663156
217.0,0.0011559943066587473,5.035700624428989E-6,0.0018408718014499782,0.025806996371364552,0.02125331586028907,0.013404298043536213
218.0,0.0011323971846281763,4.7057657633914575E-6,0.0018424443315648354,0.025673885571051224,0.02121040945242418,0.013349360371758877
219.0,0.0011116396609482397,4.549106802511646E-6,0.0018559336666358456,0.02553728437260025,0.02116533083088704,0.0132942981770761
220.0,0.0010915058173432144,4.870012525098215E-6,0.0018562076563971755,0.025381187184051728,0.021114985664901643,0.01323899890341666
221.0,0.0010729808906911836,4.7892077367399425E-6,0.0018608118927250746,0.02519792772811293,0.021055421292970437,0.013182640653137841
222.0,0.001055711275877825,4.8433182791954094E-6,0.001864359740514831,0.024984946248710976,0.020987054841101093,0.01312439978517871
223.0,0.0010404053297856592,4.628584356801006E-6,0.0018533010589532697,0.024750008952364767,0.020910070007728272,0.013061069913864123
224.0,0.0010269641565762934,4.4525498402203926E-6,0.001847667431782778,0.024480873506282728,0.020821403121144184,0.012989207654241261
225.0,0.0010164748365763265,4.8738178630739976E-6,0.0018446431146016788,0.0241867267007319,0.020715249034441285,0.012910681342990643
226.0,0.0010086897276125792,5.124397601025886E-6,0.0018342437672817743,0.023871625113557456,0.020590373719115117,0.012830396126953756
227.0,0.0010017746069194674,5.624575217774822E-6,0.0018333425310122118,0.02353003087007057,0.020453715847783497,0.012748155541145882
