"30.5% Span Bottom: Direction [1,0,0] (m)","30.5% Span Bottom: Pressure Coefficient","30.5% Span Top: Direction [1,0,0] (m)","30.5% Span Top: Pressure Coefficient"
1.2016004579995414,-2.805105884315668,1.2056034064327938,-3.3258499635126486
1.2020379712641378,-3.1397200445563054,1.2077386806031272,-3.152013287009507
1.203350693846367,-3.45081706558875,1.2111731785056987,-2.7449698554371036
1.2040059310047606,-3.4559034353632314,1.2150180250388058,-2.2775849125743073
1.2040284463431756,-1.3686993870367334,1.2200176895469965,-1.832489306103391
1.2056034064327938,-3.3258499635126495,1.2252022968229315,-1.6254193368879108
1.2076258280022052,-0.6070406520584439,1.2311623458484555,-1.552304153057633
1.2128963270875328,-0.08205072947377412,1.2371312144420699,-1.5313633129220987
1.2133893250251544,-0.057078392822432794,1.2414111722278225,-1.5294079194172134
1.2178935368529529,0.1652907696267211,1.246380248550921,-1.548468854009676
1.218754140743797,0.18844855716465067,1.2541345030164717,-1.5576540773418337
1.2241182584850732,0.2937222175519728,1.2606364000301897,-1.5444474770178378
1.2300016534910871,0.35847041547488867,1.2613700130682062,-1.5432233697063962
1.237105381536117,0.39010174039615214,1.2665926147224509,-1.526290268687719
1.2440506818153971,0.4003057006801568,1.2726248090989876,-1.5020773136500631
1.251310342583296,0.4016867015538164,1.281771051688099,-1.4746808718132196
1.2613975140012335,0.39821483570544364,1.2904126978248505,-1.4594357713368615
1.270234078588417,0.3914059315720043,1.2933561096630541,-1.4552428367029748
1.2765002972288928,0.3864183846700987,1.3014516531364306,-1.4435935913056235
1.2844982932034996,0.37704750206771476,1.3134442582090298,-1.4205626055424267
1.292148630121836,0.3683786429460124,1.3145129035199725,-1.417809705961444
1.3019228361599824,0.35603005251859776,1.3202002338294871,-1.401394917129017
1.3100226371699633,0.34580129565855217,1.3272014975222546,-1.3796887380180018
1.3133618295700027,0.34087484382445865,1.3354776257505265,-1.3540622995361704
1.3177253001089015,0.3339126133946675,1.3370554352541826,-1.3493310695682612
1.322459847174899,0.32561727508047156,1.346304129422816,-1.3167907262065741
1.326065248892803,0.320177858894922,1.3623894277436928,-1.2549400004798144
1.3294043047472648,0.3147828942914039,1.368978770516805,-1.2243201834326107
1.3351673379794442,0.3069521581071382,1.3813126578742685,-1.1726550905655657
1.3411244418402755,0.2955729234567017,1.3876537460418608,-1.1479260850198263
1.3459447840193464,0.2866463771988313,1.396527398357399,-1.1054640361126724
1.3465392029059078,0.28556247449345057,1.4048096023018395,-1.072526148680245
1.3556663524226207,0.2686568150297894,1.4130035797012375,-1.0348625855713571
1.3615355490313872,0.2583093951205409,1.4144610168646852,-1.0288572158106741
1.3697547603335634,0.24381866346259845,1.4219065994474898,-0.9975572083784631
1.3756744302939121,0.2334917054679983,1.4294135959382392,-0.9671899398860343
1.3839362006760416,0.21920014826579792,1.4383575066161438,-0.9371006463675675
1.3902167016632627,0.20837740324401802,1.4495198979059514,-0.8995307340836292
1.4010312331752752,0.1920433378047614,1.4658384302020087,-0.8586549462928825
1.4122507059651017,0.17323262321508254,1.4820888143762563,-0.8193125981127372
1.4220278438427414,0.16059178287978174,1.4971509453010545,-0.784822675845071
1.424914822222882,0.1570343847090473,1.513116921617821,-0.7534947061558083
1.4365647532262682,0.14386532453056206,1.5291613526024466,-0.7197670574721564
1.4436141368660111,0.1337809975174749,1.5433578996549009,-0.6907663572221658
1.4529607278460088,0.12398540990043806,1.5566116617548262,-0.6572768039032071
1.4597388684262793,0.11759015382153964,1.5631114519280043,-0.6445378255089851
1.468909180181222,0.10868439098334587,1.5671903252645514,-0.6362866785946459
1.4767832608543168,0.1021332003166738,1.580404602206822,-0.6117642670038509
1.4803743818742992,0.09895016211594143,1.5943589186877962,-0.590580363807888
1.48316087395414,0.0964007338270233,1.5991751287118976,-0.5816295387893817
1.4929661991555554,0.08939757337310805,1.6141450360979928,-0.5576884911069488
1.5003885420249006,0.08391592137054167,1.6305809796919597,-0.5359887991572121
1.5066005040295845,0.0793301410316329,1.6506878784833152,-0.5148372904969618
1.5076827214340243,0.07857256481835895,1.6701541997419984,-0.49802778281260296
1.5187974480216924,0.07211772564816189,1.6931900276525074,-0.48062270152841624
1.5257354354578803,0.06811933836746947,1.7139095286489883,-0.4647324911579833
1.5366418655178165,0.061015685547024426,1.7338700999104972,-0.45251652778879087
1.546010501463975,0.05479141956719291,1.7470463661400537,-0.44381958334016725
1.5541253743220136,0.05053400896628163,1.7517915945692646,-0.44222941894819146
1.5659880047828647,0.04331220281886267,1.7590505149942093,-0.4390958298898735
1.5740786607831851,0.03754343260695783,1.7734488509137019,-0.42835109491611817
