"30.5% Span Bottom: Direction [1,0,0] (m)","30.5% Span Bottom: Pressure Coefficient","30.5% Span Top: Direction [1,0,0] (m)","30.5% Span Top: Pressure Coefficient"
1.2023150891348562,-1.4741162884176475,1.2056968049262458,-1.904930309238728
1.204473193030409,-1.7510837404488453,1.213151022137037,-2.1793455722092423
1.2047675147457435,-0.385699230637964,1.2132927137766043,-2.1784154324950125
1.2056604300576808,-1.903591225758796,1.2181462332095867,-2.0232081877689625
1.2056725854341892,-0.31706765291950434,1.2279720593657986,-1.6980859316807804
1.2056968049262458,-1.9049303092387277,1.2280036039691435,-1.697279266366926
1.210190711289701,0.06122767663999076,1.2351688375477263,-1.528928893489433
1.2172390971587512,0.2893185672416469,1.237119036963069,-1.500787325262843
1.2175700389738011,0.29633391663290765,1.2417724433252801,-1.4344112202551678
1.2243288887104276,0.32845804742746126,1.2494469357517457,-1.330121544969982
1.2312495174279832,0.3340497241269259,1.2574077283161265,-1.2418033369980448
1.2407761429759028,0.3186654001845336,1.263472825790804,-1.195998164702672
1.2508055166482268,0.31000190593702803,1.2701512410081701,-1.130149425206878
1.2532523237048392,0.3078538388329853,1.2772725779142453,-1.0808450686533746
1.2567099096497147,0.30477740963319566,1.2863856635817983,-1.0359881803271547
1.2681204778244086,0.2957063748818858,1.2948726578811307,-0.987654375804108
1.273096979178356,0.29045414172092854,1.3047479028311453,-0.9403346219349431
1.2762637523420213,0.2869774301772438,1.3141481010353695,-0.902526193673459
1.2834600622322963,0.27762024313835304,1.322396333940925,-0.8708903646970851
1.28517993204054,0.2755838180726525,1.3256522585380097,-0.8594994526427324
1.2947664785853423,0.26470240981562854,1.3309247576613576,-0.8419428984294222
1.3054654861088497,0.2504586356677383,1.338251629855424,-0.8174988762212696
1.3126733175879322,0.23914759291998475,1.3388347706289547,-0.8154942968721253
1.3199689899151033,0.22705818004260436,1.3513309864249172,-0.780060574042349
1.3301406000975324,0.21067582923081385,1.3580459862266605,-0.7605850552373716
1.3369991615408239,0.20018473245964385,1.375143475409061,-0.7255087964339532
1.3427860300035668,0.18908808060117707,1.3850536291950066,-0.7008694946119096
1.3500545289899248,0.1781999622537996,1.3943550222341818,-0.6822215613016012
1.359787785517041,0.16199582930789702,1.4051602837997308,-0.6609432063555847
1.3710841747318046,0.14281709787311236,1.4151308444802793,-0.6442488278730714
