"30.5% Span Bottom: Direction [1,0,0] (m)","30.5% Span Bottom: Pressure Coefficient","30.5% Span Top: Direction [1,0,0] (m)","30.5% Span Top: Pressure Coefficient"
1.2016004570514982,-0.08848699207333899,1.205603441047833,-0.6454430708366197
1.20203796724866,-0.2394957125763861,1.2077388786600745,-0.764315550873065
1.203350801310052,-0.48617217166322796,1.2111764655597281,-0.8086352085987683
1.2040059178076343,-0.5565144370101743,1.2150191974464428,-0.8483049804364711
1.2040284465433126,0.22827561485427936,1.2200233448106734,-0.8408125675447662
1.205603441047833,-0.6454430708366192,1.2251806146432396,-0.812808928611017
1.2076256570417747,0.2785516254167022,1.231049082289073,-0.7831126032093065
1.212888537908909,0.25228294535942525,1.237087678450189,-0.7570526637381717
1.2133898893727006,0.24958402352853512,1.2419354790756294,-0.7351372883431508
1.2178898111496808,0.22091143210612227,1.246352166601306,-0.7168269552908197
1.2187548690150811,0.2165089139038585,1.2535492368581997,-0.6863321706040255
1.224112804133447,0.19508652817964056,1.2613844287118374,-0.6590527921450499
1.2299614919300368,0.17887604291914788,1.2684495851878297,-0.6366565144307085
1.2367786588036647,0.16673846664534125,1.2732206309615817,-0.6222173073810349
1.2431801036649466,0.15962988369201356,1.2800692135882281,-0.6013889294177579
1.2484922691044584,0.15646485333331417,1.2854590462022508,-0.5896309851243635
1.2515729938251212,0.15487078650588718,1.2915268331907828,-0.5764136348803255
1.2533363980745753,0.15412045089198537,1.29930732938834,-0.5598335928907415
1.25962512773381,0.1509049569329458,1.306850557268113,-0.5443059022801704
1.2678577713985042,0.14525228971187754,1.3124838731736248,-0.5357337364130492
1.2761495019737819,0.13910042612366627,1.3189594888977567,-0.5262742229585993
1.2844126557757356,0.1299046743641987,1.3270939333288374,-0.5143183925538235
1.289337008517606,0.1229190036507938,1.333477049381711,-0.5051807949738699
1.29591358090527,0.11393073773025529,1.3398131588948128,-0.4968846135982776
1.303937962054864,0.10025668488313635,1.3475803624823768,-0.4875188361042804
1.311105008109127,0.08789233855383331,1.3544811950414433,-0.4808517027577308
1.3134171842230147,0.08376819775000705,1.361865868086411,-0.4727253626523257
1.3182976334375989,0.0739470756244815,1.3692123324549186,-0.465340994834069
1.322467068685055,0.06562495617903379,1.3733580966408792,-0.4614168236506886
1.3261223184092619,0.059433669677717585,1.3762287572648004,-0.45885387167806363
1.3294315136500034,0.053582520521624946,1.3811231721022463,-0.4540241475619078
1.3351503388464825,0.044090639378360164,1.3905527820075974,-0.44535631409275067
1.341594512350676,0.03099253234454066,1.397197764934582,-0.4397035667856803
1.347017762530529,0.021132498420398188,1.4045671628387706,-0.4341464494202793
1.3562931332630968,0.0032953918238411294,1.410787593753965,-0.42968372994444826
1.3654554669936498,-0.01268865429064669,1.418438020027161,-0.42327169331025444
1.375322169809514,-0.028519954579883877,1.4292197682137717,-0.4138021950304856
1.3839498499253757,-0.04304100709657975,1.439927940696383,-0.40575515702398346
1.3902352979244852,-0.05281703384703332,1.4495550606103755,-0.3982369344317493
1.40095197798804,-0.06532537208096739,1.4567408364236925,-0.39200575243285374
1.4122091138989874,-0.0780349497060333,1.471559147233648,-0.38014269981095383
1.4212631754275595,-0.08702383589625635,1.4787130012514598,-0.37272105361663777
1.4246380993362386,-0.08954860124760629,1.498845189346683,-0.3582957420616965
1.4335413488897955,-0.0950424766082543,1.5078930722398305,-0.35004478325355226
1.444078574476703,-0.10172183510534304,1.523231496035798,-0.33901284067431975
1.4479482428922463,-0.1034019760007012,1.5309543758933373,-0.33271071927652907
1.4500852038544163,-0.10430427333544508,1.5330964161691996,-0.33096193689741366
1.4575417610585863,-0.10878578080409569,1.5473864128026324,-0.32150709776189945
1.464785938949922,-0.10978600749052271,1.5556602280523282,-0.3155636114139101
1.4685914585890625,-0.11038900100873365,1.5705206031877805,-0.3052007867214336
1.472815112327365,-0.11129219838482102,1.5834417043920628,-0.29654082838038076
1.476371678346879,-0.1117948797111798,1.598095556347785,-0.2885293500874581
1.4831103531806038,-0.1124908955110201,1.6080330969448697,-0.28313966083825154
1.4914676041457158,-0.11441344068559986,1.6243999342771802,-0.27496984129667856
1.4993592618488598,-0.11347897307384061,1.6351529337128863,-0.26894029801907743
1.507653234437831,-0.11305920123293556,1.6484829779282688,-0.26333766181898516
1.517705891366463,-0.11359470835281066,1.65978084005818,-0.25885496024462934
1.525348191094304,-0.11318747565125403,1.6717694379390597,-0.2529385133377443
1.5380929197348339,-0.11203174650762493,1.693441624578245,-0.24364121737526856
1.5488551022217782,-0.11197685447882935,1.705390044603439,-0.23752703254010052
1.5493829829698156,-0.1120228246063372,1.7167393548707743,-0.23296781904360436
1.5591754158847124,-0.11342396589046688,1.7303335457038744,-0.22699779958145472
1.5624973404884144,-0.11359136444433443,1.7476037782329112,-0.22047577161664755
1.571511383166275,-0.11237070954219984,1.7686788597336776,-0.20909012102984187
1.5751229366723432,-0.11175099535413792,1.7909021585634077,-0.1965404614030974
1.5803037856358009,-0.11131246637577286,1.816812616756966,-0.1825602163584827
1.5922872445116145,-0.11260952328020221,1.8358195842305105,-0.16946286843393907
1.6032320728326368,-0.11220395731608208,1.855270868400589,-0.15590183577540534
1.610085504526799,-0.11197914814592187,1.8723044971296978,-0.14197476735353742
1.6226854693239527,-0.11215164600528764,1.891696494796078,-0.12564957110907088
1.6328264013489462,-0.11311502426170836,1.9072267407923136,-0.11067994136850859
1.6434469791908022,-0.11375467611509221,1.920565277980163,-0.09641981987171089
1.6575633510477341,-0.11335069220504883,1.9325470242738956,-0.08280960066196975
1.6667299943914022,-0.11408089485813722,1.9356059969966057,-0.07942872506445485
1.678417385353729,-0.11574991282062981,1.9417212321741526,-0.07238776666293767
1.6928158109243876,-0.11646417345002108,1.9501166724711472,-0.06160052738713346
1.7073898737527586,-0.11506404789420246,1.9585338322799253,-0.05037537469191222
1.7210634290598659,-0.11489472428575112,1.9585968521977097,-0.050288503322395095
