"Iteration","cDp Monitor: cDp Monitor"
240.0,0.0051977104076744475
241.0,0.005197388897142717
242.0,0.005197428352356131
243.0,0.0051973294889168485
244.0,0.005197031840859647
245.0,0.005197094413044253
246.0,0.005197009010615681
247.0,0.0051967397081776195
248.0,0.005196786569773484
249.0,0.0051967113127405345
250.0,0.005196497837352793
251.0,0.0051965468100248265
252.0,0.005196473459622356
253.0,0.005196264741623954
254.0,0.005196310810273422
255.0,0.005196246949478263
256.0,0.005196013025574214
257.0,0.005196067811409966
258.0,0.0051960236711623645
259.0,0.005195915942831416
260.0,0.005195981342502733
261.0,0.00519593282241667
262.0,0.0051957811251788655
263.0,0.00519584396035991
264.0,0.005195814152066746
265.0,0.005195678229995811
266.0,0.005195728473123624
267.0,0.005195689703647824
268.0,0.005195561790205333
269.0,0.005195615612681295
270.0,0.005195577635229803
271.0,0.005195513342517406
272.0,0.005195568975298813
273.0,0.005195547816202711
274.0,0.005195447219345355
275.0,0.005195511269555558
276.0,0.005195483621607391
277.0,0.005195416035729683
278.0,0.0051954694503015784
279.0,0.005195442213464459
280.0,0.005195375471791415
281.0,0.005195431482975422
282.0,0.0051954146112886766
283.0,0.005195336558629655
284.0,0.005195252045897918
285.0,0.005195375554310192
286.0,0.005195426234202783
287.0,0.005195405628098089
288.0,0.005195410255232694
289.0,0.005195492696569109
290.0,0.005195506420049919
291.0,0.005195456380816452
292.0,0.0051954090746599586
293.0,0.005195489655207426
294.0,0.005195504494853854
295.0,0.005195453731778569
296.0,0.00519542513968964
297.0,0.005195518994532156
298.0,0.005195544396773815
299.0,0.005195511445059519
300.0,0.005195455618398778
301.0,0.005195478357887234
302.0,0.005195594776591416
303.0,0.005195653846126283
304.0,0.005195653881246749
305.0,0.00519562566641066
306.0,0.005195538530192636
307.0,0.005195425925510632
308.0,0.005195264897939795
309.0,0.005195285870386458
310.0,0.005195300852148815
311.0,0.00519528562509558
312.0,0.005195248049815814
313.0,0.005195213005275968
314.0,0.005195197056042019
315.0,0.005195204234343024
316.0,0.005195408106157592
317.0,0.005195452515237911
318.0,0.005195538579025275
319.0,0.005195580908862428
320.0,0.005195618453095494
321.0,0.005195627473752696
322.0,0.005195625070232987
323.0,0.005195640320913431
324.0,0.0051956559343169124
325.0,0.005195682470826914
326.0,0.005195717641393739
327.0,0.005195768982131366
328.0,0.005195839893825844
329.0,0.005195899451921325
330.0,0.005195981781596529
331.0,0.005196055714455168
332.0,0.005196136888754399
333.0,0.005196216489594096
334.0,0.005196291652104735
335.0,0.005196359000168436
336.0,0.0051964246007579745
337.0,0.005196485345219487
338.0,0.005196552359159678
339.0,0.00519660996856609
340.0,0.005196675763256251
341.0,0.0051967386709567236
342.0,0.005196790049597402
343.0,0.005196856727165973
344.0,0.0051969128799317765
345.0,0.0051969696754181685
346.0,0.005197034404128989
347.0,0.005197107175436472
348.0,0.0051971850405678945
349.0,0.005197266239390742
350.0,0.005197359285695612
351.0,0.005197434009735387
352.0,0.0051975243388695785
353.0,0.0051976155157080275
354.0,0.0051977078317398204
355.0,0.005197798454157968
356.0,0.005197901724100264
357.0,0.005198001281039389
358.0,0.00519808553391073
359.0,0.005198166048005761
360.0,0.005198249428577073
361.0,0.005198330867410653
362.0,0.005198411300727297
363.0,0.005198484469244279
364.0,0.005198568461416298
365.0,0.0051986616002671834
366.0,0.0051987574003017
367.0,0.005198859965646922
368.0,0.00519896357966656
369.0,0.00519906120680063
370.0,0.005199158817978793
371.0,0.005199255863077573
372.0,0.005199357985556645
373.0,0.0051994581345774175
374.0,0.005199556438152442
375.0,0.005199653897359057
376.0,0.005199745265346913
377.0,0.005199842793085075
378.0,0.0051999350840746476
379.0,0.005200031727294463
380.0,0.00520012184134324
381.0,0.005200225233507955
382.0,0.005200329421921616
383.0,0.00520043405195118
384.0,0.0052005351531012045
385.0,0.005200638939039878
386.0,0.005200735364393961
387.0,0.005200839756360005
388.0,0.005200940640033208
389.0,0.005201040412360967
390.0,0.00520114566213787
391.0,0.005201237086891396
392.0,0.0052013335020502545
393.0,0.005201425347766353
394.0,0.0052015171734465515
395.0,0.005201614012730367
396.0,0.005201714652014727
397.0,0.005201809905968163
398.0,0.0052019033943711095
399.0,0.005202000646323672
400.0,0.005202091375849982
401.0,0.005202189350195192
402.0,0.005202293792136152
403.0,0.005202402975610325
404.0,0.005202503656978606
405.0,0.00520260876173282
406.0,0.005202712898866127
407.0,0.005202744641906043
408.0,0.005202836687787078
409.0,0.0052029335606084085
410.0,0.005203040834692909
411.0,0.005203169256782127
412.0,0.005203292191180467
413.0,0.005203405041626596
414.0,0.0052034446585921615
415.0,0.005203551293462063
416.0,0.005203663010475855
417.0,0.005203699855022118
418.0,0.005203819629466212
419.0,0.005203940578223095
420.0,0.005204065724037884
421.0,0.00520420093472827
422.0,0.005204237407382432
423.0,0.005204352463327974
424.0,0.0052044683951126165
425.0,0.005204575138761177
426.0,0.005204609933625367
427.0,0.005204724454083095
428.0,0.005204758036693881
429.0,0.005204862146163029
430.0,0.005204977714861836
431.0,0.005205014190562535
432.0,0.005205130351938047
433.0,0.005205258686139693
434.0,0.0052053017400116395
435.0,0.005205434339250548
436.0,0.005205479032662009
437.0,0.005205616220158905
438.0,0.005205661940444405
439.0,0.005205795402931101
440.0,0.005205931309510192
441.0,0.005205978448464269
442.0,0.005206022834201934
443.0,0.005206157990081889
444.0,0.0052062914630422
445.0,0.005206337396349219
446.0,0.005206471442847796
447.0,0.005206602577444161
448.0,0.005206645215949849
449.0,0.005206686213612194
450.0,0.005206809771718692
451.0,0.005206851611738278
452.0,0.005206976991226726
453.0,0.005207015689357894
454.0,0.00520713603069619
455.0,0.005207174939553926
456.0,0.005207213599237131
457.0,0.0052073396680148935
458.0,0.005207384060922424
459.0,0.005207517355290799
460.0,0.005207561807764403
461.0,0.00520760494554234
462.0,0.00520773462340836
463.0,0.00520777964451837
464.0,0.005207919170179955
465.0,0.005207965115267034
466.0,0.005208010936243672
467.0,0.005208055588487826
468.0,0.005208194713750171
469.0,0.005208335129341865
470.0,0.005208381411332107
471.0,0.005208425299984632
472.0,0.005208465511197616
473.0,0.0052085826010126336
474.0,0.005208621643803556
475.0,0.005208663200072416
476.0,0.005208703901215904
477.0,0.005208829676648893
478.0,0.005208872120712442
479.0,0.005208914126647077
480.0,0.005208957670510108
481.0,0.005209095270245594
482.0,0.0052091435504490555
483.0,0.005209191945721132
484.0,0.005209328063174201
485.0,0.00520937293806476
486.0,0.0052094163451820805
487.0,0.005209458020385823
488.0,0.005209578507923441
489.0,0.005209618364317478
490.0,0.0052096562193349495
491.0,0.0052096959722671265
492.0,0.005209729574955874
493.0,0.0052097636189511985
494.0,0.005209797937821873
495.0,0.005209910491509108
496.0,0.00520995490556108
497.0,0.005209999949715827
498.0,0.005210043719352167
499.0,0.0052100868541238715
500.0,0.005210131291033149
501.0,0.005210175277957918
502.0,0.005210218784819202
503.0,0.005210370028054802
504.0,0.005210420289347664
505.0,0.005210468906451993
506.0,0.005210514995589791
507.0,0.005210558543723442
508.0,0.005210599279903909
509.0,0.005210637304030015
510.0,0.005210672840463681
511.0,0.00521071176257581
512.0,0.005210750648427038
513.0,0.005210790289740046
514.0,0.005210830292491985
515.0,0.005210962952300098
516.0,0.005211007447589889
517.0,0.005211048891423467
518.0,0.005211088161773467
519.0,0.005211125099106236
520.0,0.005211158388180304
521.0,0.0052111898287151275
522.0,0.005211220139117867
523.0,0.005211248764770894
524.0,0.0052112767511621055
525.0,0.005211302161014593
526.0,0.0052113293731624495
527.0,0.005211356293810351
528.0,0.005211384961967432
529.0,0.005211416203330092
530.0,0.005211449391635852
531.0,0.005211481763381157
532.0,0.005211516772909899
533.0,0.0052115530563560716
534.0,0.005211589479244239
535.0,0.005211626922223737
536.0,0.005211664770173192
537.0,0.005211704713560937
538.0,0.005211745877185269
539.0,0.005211785814929417
540.0,0.005211825351132959
541.0,0.0052118644392283
542.0,0.005211902474205731
543.0,0.0052119397214317655
544.0,0.0052119762230974
545.0,0.005212011087892005
546.0,0.005212046229146302
547.0,0.005212078919062738
548.0,0.005212110274359114
549.0,0.005212139595280789
550.0,0.00521216740556027
551.0,0.005212193927388623
552.0,0.005212218930250258
553.0,0.005212243822693264
554.0,0.005212267844356681
555.0,0.005212291580799921
556.0,0.005212315181014856
557.0,0.005212337681729672
558.0,0.005212360052621483
559.0,0.005212380615625518
560.0,0.005212401860022956
561.0,0.005212422503862477
562.0,0.00521244341260875
563.0,0.005212464609245964
564.0,0.005212485391592475
565.0,0.005212506487124237
566.0,0.005212527151428571
567.0,0.005212547954766023
568.0,0.005212569020784869
569.0,0.005212590975449051
570.0,0.005212612548851206
571.0,0.005212633997088609
572.0,0.0052126554554048285
573.0,0.005212676416639882
574.0,0.005212697132065264
575.0,0.0052127189959589905
576.0,0.005212740788960463
577.0,0.00521276185775495
578.0,0.005212780584041187
579.0,0.005212799331694613
580.0,0.005212818004629747
581.0,0.005212836252305815
582.0,0.005212854927378673
583.0,0.0052128727745524
584.0,0.005212890524008801
585.0,0.005212908001975726
586.0,0.005212924980588191
587.0,0.0052129400203412245
588.0,0.0052129582744892735
589.0,0.005212975319021519
590.0,0.00521299230835362
591.0,0.0052130092953582546
592.0,0.005213025979869158
593.0,0.005213042836286682
594.0,0.005213059284834428
595.0,0.0052130760226652886
596.0,0.005213093404811095
597.0,0.005213111106572261
598.0,0.005213128386677731
599.0,0.005213145087249635
600.0,0.005213161852777856
601.0,0.005213178504827581
602.0,0.005213195280357994
603.0,0.005213211770899376
604.0,0.005213227705611959
605.0,0.005213243613895843
606.0,0.0052132593109747785
607.0,0.005213274482323647
608.0,0.005213289400134663
609.0,0.0052133042845208775
610.0,0.005213318419424665
611.0,0.005213333335587551
612.0,0.005213346973435867
613.0,0.005213360168143973
614.0,0.0052133729570510885
615.0,0.0052133846642717675
616.0,0.005213395942319806
617.0,0.0052134063428615676
618.0,0.005213416445739711
619.0,0.005213425139950033
620.0,0.005213434320994539
621.0,0.005213443134007465
622.0,0.005213451474993429
623.0,0.005213459822071411
624.0,0.00521346827969745
625.0,0.005213476819035142
626.0,0.005213485326317617
627.0,0.005213494252786324
628.0,0.005213503444253755
629.0,0.0052135135554626805
630.0,0.005213523536808077
631.0,0.005213534591721714
632.0,0.0052135465257815705
633.0,0.005213558887659562
634.0,0.005213570964252205
635.0,0.005213583914078222
636.0,0.005213596766441644
637.0,0.005213610570877407
638.0,0.005213624301863576
639.0,0.00521363907819195
640.0,0.005213655102312137
641.0,0.005213670061531228
642.0,0.005213685538167012
643.0,0.005213700495933364
644.0,0.005213714665208759
645.0,0.005213727833635192
646.0,0.005213739898715252
647.0,0.005213751821393458
648.0,0.00521376341158424
649.0,0.005213774909214094
650.0,0.005213786287726082
651.0,0.005213797027303246
652.0,0.0052138074737006195
653.0,0.00521381751745343
654.0,0.00521382744635642
655.0,0.005213836600626081
656.0,0.005213845162343774
657.0,0.005213853838347798
658.0,0.005213862208639484
659.0,0.005213870312612348
660.0,0.005213878498916694
661.0,0.005213887058795979
662.0,0.0052138950842602425
663.0,0.005213903059162103
664.0,0.0052139105551003324
665.0,0.0052139174503061225
666.0,0.005213924611140591
667.0,0.005213931877907625
668.0,0.005213938964681818
669.0,0.005213946003793957
670.0,0.0052139516781697075
671.0,0.005213957858101194
672.0,0.005213963701003356
673.0,0.005213969068185316
674.0,0.005213974156818393
675.0,0.00521397889934873
676.0,0.005213983819154727
677.0,0.00521398841005458
678.0,0.005213993101592873
679.0,0.005213997644334334
680.0,0.005214002370259999
681.0,0.005214007050999293
682.0,0.005214012270209964
683.0,0.0052140174511695146
684.0,0.005214023050127279
685.0,0.005214029284808491
686.0,0.005214035666702846
687.0,0.005214042382339261
688.0,0.005214049558658361
689.0,0.0052140567015912034
690.0,0.005214064286399143
691.0,0.005214072548700507
692.0,0.005214080884507427
693.0,0.005214089347253828
694.0,0.005214098077939676
695.0,0.005214106605711845
696.0,0.00521411481151195
697.0,0.005214122950381877
698.0,0.005214131041353265
699.0,0.005214138378203741
700.0,0.005214145452113175
701.0,0.005214152146461018
702.0,0.005214158833398161
703.0,0.005214164521155924
704.0,0.005214170239284145
705.0,0.0052141751474370866
706.0,0.005214179907339312
707.0,0.005214184437164298
708.0,0.005214189097882287
709.0,0.005214193261905826
710.0,0.005214197303556762
711.0,0.005214201375880918
712.0,0.0052142057003991705
713.0,0.005214209637386388
714.0,0.0052142133911111214
715.0,0.005214216811756342
716.0,0.005214219961539758
717.0,0.005214222998554126
718.0,0.0052142259143119155
719.0,0.005214228611780867
720.0,0.005214231791295336
721.0,0.005214234596213329
722.0,0.005214237460508784
723.0,0.00521424090463689
724.0,0.005214243959756891
725.0,0.005214247511876014
726.0,0.005214250882996631
727.0,0.005214255035967836
728.0,0.005214259412312058
729.0,0.005214263141433525
730.0,0.005214267803174532
731.0,0.0052142722124731335
732.0,0.005214276510630313
733.0,0.005214281438435813
734.0,0.005214285958739559
735.0,0.005214291162948548
736.0,0.005214295798219713
737.0,0.005214300058042612
738.0,0.005214304737652005
739.0,0.005214308676146811
740.0,0.005214312962997602
741.0,0.005214317190862057
742.0,0.005214321323092191
743.0,0.005214324983834624
744.0,0.005214328531166669
745.0,0.005214332506380696
746.0,0.005214335974181002
747.0,0.005214339295863443
748.0,0.005214343009715379
749.0,0.00521434627395544
750.0,0.005214349959516374
751.0,0.005214353733647025
752.0,0.005214357409509644
753.0,0.005214360518876618
754.0,0.005214363788387756
755.0,0.005214367122865377
756.0,0.005214370180030674
757.0,0.005214373261994098
758.0,0.005214375974733957
759.0,0.005214378507718073
760.0,0.005214381137031704
761.0,0.005214383659495532
762.0,0.0052143861299581845
763.0,0.005214388451971015
764.0,0.005214390863328738
765.0,0.0052143931022801075
766.0,0.005214395132376086
767.0,0.005214397442162838
768.0,0.005214399606400239
769.0,0.005214402281063485
770.0,0.005214404563516625
771.0,0.005214407159525427
772.0,0.005214409497088374
773.0,0.00521441165878252
774.0,0.00521441413467383
775.0,0.005214416252452973
776.0,0.005214418269812145
777.0,0.005214420046958658
778.0,0.005214421902565663
779.0,0.005214423893606837
780.0,0.005214425823584246
781.0,0.005214427782273106
782.0,0.005214429399933152
783.0,0.0052144311966174795
784.0,0.005214433788839949
785.0,0.005214436298298356
786.0,0.005214438636448321
787.0,0.005214441121541331
788.0,0.005214443399158062
789.0,0.0052144455585011445
790.0,0.005214448319419432
791.0,0.005214450716398356
792.0,0.005214453238641356
793.0,0.005214455726651789
794.0,0.005214458192168382
795.0,0.005214460803764521
796.0,0.00521446335944044
797.0,0.005214466168152134
798.0,0.00521446803305667
799.0,0.005214469752599397
800.0,0.0052144710140935215
801.0,0.005214472559263446
802.0,0.005214473745988017
803.0,0.0052144747748917
804.0,0.005214475663973971
805.0,0.005214476638246821
806.0,0.005214477592031152
807.0,0.0052144786345670515
808.0,0.005214479457848142
809.0,0.005214480307060216
810.0,0.005214481383000593
811.0,0.005214482659877373
812.0,0.005214484263914604
813.0,0.005214486249491956
814.0,0.005214488489212668
815.0,0.005214490678445182
816.0,0.0052144927228388645
817.0,0.005214495052805072
818.0,0.005214497775767582
819.0,0.005214500332691838
820.0,0.00521450307406612
821.0,0.005214506051720427
822.0,0.0052145088400563575
823.0,0.005214512129437096
824.0,0.005214515290676196
825.0,0.005214518480963061
826.0,0.005214521708618089
827.0,0.0052145246855636405
828.0,0.005214527667080821
829.0,0.005214530710031353
830.0,0.005214533902709774
831.0,0.005214536615736721
832.0,0.005214538979284009
833.0,0.005214541113022551
834.0,0.005214543460392273
835.0,0.005214545373907774
836.0,0.005214546799997452
837.0,0.005214547777433952
838.0,0.005214548494403972
839.0,0.005214548686318715
840.0,0.005214548662544102
841.0,0.005214548208782411
842.0,0.0052145474349086385
843.0,0.00521454639312678
844.0,0.005214545104691855
845.0,0.005214543753742215
846.0,0.005214542545134919
847.0,0.00521454131128515
848.0,0.005214540253114306
849.0,0.005214538992675011
850.0,0.005214538527040151
851.0,0.005214538134852958
852.0,0.005214538246551518
853.0,0.005214538457566087
854.0,0.00521453964735074
855.0,0.005214541216284839
856.0,0.005214543106124398
857.0,0.005214545531527153
858.0,0.005214547729617347
859.0,0.005214550140654851
860.0,0.005214552969437963
861.0,0.005214555505187599
862.0,0.00521455785711567
863.0,0.005214560088070546
864.0,0.00521456290046317
865.0,0.005214565527861675
866.0,0.005214567691549711
867.0,0.0052145694244400635
868.0,0.005214571344895412
869.0,0.005214573061741806
870.0,0.0052145743386523575
871.0,0.005214575871884047
872.0,0.005214577095423056
873.0,0.005214578352836341
874.0,0.005214579582535484
875.0,0.0052145809167223715
876.0,0.005214582288599013
877.0,0.00521458330331852
878.0,0.005214584892999582
879.0,0.0052145864283238315
880.0,0.005214588416489835
881.0,0.005214590036072782
882.0,0.0052145917751298156
883.0,0.005214593574141937
884.0,0.005214594990977865
885.0,0.005214596801472628
886.0,0.0052145983639030734
887.0,0.0052145993754159885
888.0,0.005214600097116422
889.0,0.0052146007000384124
890.0,0.005214600517489235
891.0,0.00521460016670729
892.0,0.0052145995634698995
893.0,0.0052145986072619
894.0,0.005214597240112482
895.0,0.0052145954591259445
896.0,0.005214593822891319
897.0,0.005214592037135828
898.0,0.005214590861818332
899.0,0.005214589298262158
900.0,0.005214588092653617
901.0,0.005214586820922077
902.0,0.005214585862511301
903.0,0.00521458531715769
904.0,0.005214585155544958
905.0,0.005214585583695534
906.0,0.0052145868190209745
907.0,0.005214588314943194
908.0,0.005214590095562502
909.0,0.005214592397926689
910.0,0.005214594961384208
911.0,0.005214597402013341
912.0,0.005214600385118451
913.0,0.005214603056834421
914.0,0.005214605588911422
915.0,0.005214607532047572
916.0,0.0052146094260372335
917.0,0.005214610972988311
918.0,0.005214612574435668
919.0,0.005214613631177331
920.0,0.00521461386848557
921.0,0.005214614045057813
922.0,0.00521461413018387
923.0,0.005214613670367607
924.0,0.005214612945677469
925.0,0.005214612241212816
926.0,0.005214611213303862
927.0,0.005214610328139831
928.0,0.005214609770826996
929.0,0.005214609198235168
930.0,0.005214608957173721
931.0,0.005214608773615188
932.0,0.005214609011842342
933.0,0.0052146092741377735
934.0,0.005214609839109964
935.0,0.005214610213295976
936.0,0.005214611047749106
937.0,0.0052146118204184164
938.0,0.005214612605237246
939.0,0.0052146133616994324
940.0,0.005214614288145562
941.0,0.005214615419694056
942.0,0.005214617075877505
943.0,0.005214618427158221
944.0,0.005214620240454796
945.0,0.0052146217571486745
946.0,0.00521462331597617
947.0,0.00521462523666256
948.0,0.005214627354912226
949.0,0.005214629001914129
950.0,0.0052146308232029585
951.0,0.0052146321082511445
952.0,0.005214633555965039
953.0,0.005214634831032629
954.0,0.005214635885297922
955.0,0.005214637005847917
956.0,0.005214638035072987
957.0,0.005214638398097136
958.0,0.005214639063019298
959.0,0.0052146389714421235
960.0,0.00521463870777901
961.0,0.00521463846647781
962.0,0.0052146381998729
963.0,0.0052146381643807145
964.0,0.005214638051047948
965.0,0.0052146380789671164
966.0,0.005214637659793403
967.0,0.00521463725329039
968.0,0.00521463659241172
969.0,0.005214635966240314
970.0,0.005214635463481131
971.0,0.005214635229719794
972.0,0.005214635069736309
973.0,0.005214634658953188
974.0,0.005214634688007234
975.0,0.005214634160964314
976.0,0.00521463374099127
977.0,0.005214632604113726
978.0,0.00521463175060724
979.0,0.005214630755821563
980.0,0.005214629586379849
981.0,0.005214628298031562
982.0,0.005214626863535191
983.0,0.005214625252741467
984.0,0.00521462398122779
985.0,0.005214622982823677
986.0,0.005214622522641269
987.0,0.00521462194978
988.0,0.005214621616361352
989.0,0.0052146217380992545
990.0,0.005214622028749458
991.0,0.005214622353151245
992.0,0.005214623514145679
993.0,0.005214624657626331
994.0,0.005214625986487068
995.0,0.00521462760228923
996.0,0.005214629280471552
997.0,0.005214631257584312
998.0,0.005214633464112526
999.0,0.005214635726355856
1000.0,0.005214637502251037
1001.0,0.005214639429521686
1002.0,0.0052146413377305925
1003.0,0.005214642923379635
1004.0,0.0052146441876841695
1005.0,0.005214645222542088
1006.0,0.0052146460563563275
1007.0,0.005214646826440168
1008.0,0.0052146472192984225
1009.0,0.005214647105918199
1010.0,0.005214647488994979
