"Iteration","cDp Monitor: cDp Monitor"
1.0,0.7990384509206184
2.0,0.4531552075392992
3.0,0.0879932457954738
4.0,-0.00796536433087825
5.0,-0.016729790962218383
6.0,-0.013147839561207417
7.0,-0.011114461125308794
8.0,-0.007324798544881332
9.0,-0.0038797516516731086
10.0,0.001764350756489579
11.0,0.0069477651573101986
12.0,0.008624071910694583
13.0,0.01067914040784209
14.0,0.011306347434508592
15.0,0.011242992847464103
16.0,0.010821177530354763
17.0,0.010113990347366543
18.0,0.009067157742609716
19.0,0.008103224788310284
20.0,0.007777179955173914
21.0,0.00728752331693026
22.0,0.00726898537012524
23.0,0.007390276172108204
24.0,0.007510247800164923
25.0,0.007571673673559529
26.0,0.007724694166011271
27.0,0.007778054679602835
28.0,0.00781161528187532
29.0,0.007810288589630696
30.0,0.007738239086034654
31.0,0.007697377627467603
32.0,0.0075691752585207
33.0,0.0075244547980036595
34.0,0.007425967370265703
35.0,0.007346541729158121
36.0,0.007280857391002246
37.0,0.007228894709815167
38.0,0.0071851349444295755
39.0,0.007143036217604361
40.0,0.007100740042388907
41.0,0.00705548787401859
42.0,0.007008059684148983
43.0,0.006956812113391175
44.0,0.006904310876879265
45.0,0.006851944689569378
46.0,0.006797512442934579
47.0,0.0067434032710448275
48.0,0.0066916265807867885
49.0,0.006641598481768456
50.0,0.0066213795323621415
51.0,0.006533503510499111
52.0,0.0065199547970548385
53.0,0.00646388992546333
54.0,0.0064473316636508545
55.0,0.006387186354946776
56.0,0.006372688036716174
57.0,0.006319447724493162
58.0,0.0063065996802106755
59.0,0.006257533094504617
60.0,0.006244559159117043
61.0,0.006195907784864709
62.0,0.00618298296942695
63.0,0.006135156790959434
64.0,0.006122429561926233
65.0,0.006075123267546708
66.0,0.006062649752566339
67.0,0.006016479023655594
68.0,0.006004537139445696
69.0,0.0059598569001220675
70.0,0.005948183310559555
71.0,0.0059053803446029425
72.0,0.005894138022675263
73.0,0.005852723456284506
74.0,0.005841927279788363
75.0,0.005802827217869356
76.0,0.005792514599808413
77.0,0.0057558302791977795
78.0,0.005746067548300402
79.0,0.005711678987066128
80.0,0.005702697534499463
