"13.4% Span Top: Direction [1,0,0] (m)","13.4% Span Top: Pressure Coefficient","13.4% Span Bottom: Direction [1,0,0] (m)","13.4% Span Bottom: Pressure Coefficient"
0.5302483747493685,-0.015116491533318083,0.6042214207859212,0.07288638882699444
0.5303076341757814,-0.01157115978885496,0.6085587647236801,0.07229707567039809
0.5304791575017551,-0.027577954746182163,0.6121509385602002,0.07228067479105262
0.5307262843777447,-0.0041787419257408925,0.6151547514598128,0.07297631326241392
0.5311984891465832,-0.044256548473556104,0.6176670203884813,0.07234002538384761
0.5323492525330384,0.00868971351180424,0.6202020430900068,0.07206565612465785
0.5329077978548553,-0.06688982645430826,0.6253876369038519,0.07269212297193862
0.5351741530169223,0.028450349470736165,0.6318892310917198,0.07425855074418077
0.5366881857461892,-0.0964896802098247,0.6398804662304655,0.07389846506415276
0.5383440085048223,0.04177709975319438,0.6489785738160209,0.07516828149636147
0.5414653599384236,-0.1282904049518291,0.657535056776516,0.07743392162733537
0.5417017418603406,0.04517324191593708,0.6643046216256232,0.07491905142950898
0.544952612222324,0.046115101439475996,0.6703688378313077,0.07428607064515726
0.5460300896150014,-0.15660300423444426,0.6760457507332331,0.07812612164807609
0.5486715480082798,0.052067887608711255,0.6824447673467908,0.07679443872792527
0.5510659308008636,-0.17866673785278828,0.6893852225375146,0.07899920442997446
0.5533320043608927,0.05723676543474997,0.6951772831466685,0.07917652990781918
0.5568705484215482,-0.19668773118478522,0.7017730785155268,0.07589789233142123
0.557385088838636,0.06721339589221345,0.7088853106876856,0.0755281861171426
0.5610023312610717,0.07288334606299735,0.7159207668016566,0.07861222646180814
0.5620578683477964,-0.23042835292958253,0.7221314784948567,0.07529195353959586
0.5650946032425505,0.06567031572467548,0.7284144245506194,0.07583194181457148
0.5664220870748533,-0.24721284759735737,0.7371246948445259,0.07545602130423476
0.568513232832399,0.06200660936292976,0.7462440271866084,0.0721689140377746
0.5708686374158871,-0.2468675973846667,0.753601573304184,0.07426825195132339
0.5721117560592754,0.06597056165786265,0.7577388221634203,0.06876530946417092
0.5760657467703727,-0.2600592146425115,0.7623299356452923,0.07198743203113306
0.5768127682437755,0.06397685637548552,0.7672961170848509,0.06760480606697859
0.5816855336549795,0.06903643823538506,0.7730698026001896,0.07054387572724248
0.5822137419948357,-0.27582621047092776,0.7812722531365999,0.0656767825780076
0.5868492111534215,0.07797425036154843,0.7893968315706419,0.06481910648321322
0.5883412912922859,-0.288588610286412,0.7973511309014356,0.063264305532857
0.591088361327349,0.07231509052023344,0.8026622754006927,0.056720085666750034
0.5937333261579996,-0.3042087037116753,0.8083567691289253,0.060678724958587504
0.5953497446996091,0.07154989103377687,0.8179730204874425,0.05486654823029558
0.599549888383243,-0.3027214971198869,0.8287930858389073,0.04983025231492216
0.6003746875263938,0.07288638882699444,0.8395682701065471,0.04402437250751624
0.6064059965387818,-0.3167932485674209,0.8517958725077883,0.03738970815641815
0.6098333376561385,-0.31314309511863314,0.8646879325932165,0.032652388652126246
0.6124578418288193,-0.3180212668695189,0.8772591115859283,0.026914993225481316
0.6167305099882627,-0.31649346073551193,0.8897615482833936,0.018383627292372896
0.6197031523438301,-0.33110006684203896,0.9008648993067789,0.01206556875673323
0.6238763101142037,-0.3278410246056787,0.9110920112492733,0.012604589572571198
0.6305512728718397,-0.329689252193621,0.9209884927908798,5.869160408339165E-4
0.6391686497976241,-0.33532754532725945,0.926772313102493,0.004812287246093908
0.6440899423804372,-0.33986199197585243,0.9358851555076866,-0.006049047026359547
0.6476505475486438,-0.33737101414620824,0.953045902438544,-0.014537400721221085
0.6524361517184123,-0.3418027265060645,0.9680415531212043,-0.017315707053397033
0.6559117670295369,-0.3384081415976296,0.9796214015954825,-0.02827202745666804
0.6611094978384175,-0.342720130490632,0.9940901669800732,-0.031860675247973876
0.6680001901157995,-0.34209071475417885,1.0128159386342945,-0.038504194399416644
0.6757124267776264,-0.3422131279173017,1.0326804976106794,-0.04856805968347093
0.6827682586539837,-0.3457819545407787,1.0537783845274125,-0.056876185598581236
0.6902291025318623,-0.3463585202986578,1.0651771041820088,-0.060314980358233176
0.6983443349358842,-0.34104121215465627,1.0709598941025937,-0.0654879144077517
0.7064568218521348,-0.33863168536021204,1.0841403568373562,-0.06683402877844782
0.7156185901625809,-0.3396682080207154,1.0983815035222635,-0.07311404577713088
0.7258196465803778,-0.3360929691288466,1.1110991099704113,-0.0761783573591305
0.7328460922488478,-0.329897775756375,1.1248330749161604,-0.0818001966342732
0.7356598666331966,-0.34196396353760994,1.139060457062116,-0.08629912811379643
0.7432800617850208,-0.331862367481157,1.1548902323768098,-0.08727152529844735
0.7550110578456054,-0.3295299752928202,1.1663883634606045,-0.0950504455466339
0.765320868201821,-0.3299608291744573,1.1722381342975334,-0.09298394784274569
0.7714382410449974,-0.3304849978977628,1.1827712795220617,-0.09844538587448691
0.7745708936576865,-0.31872885783288063,1.1904395310715292,-0.09668851122841812
0.784192631751782,-0.32282028914900174,1.1975427221218555,-0.10181374063207559
0.7952098721575029,-0.31624176809289234,1.2054530702897777,-0.10141310019761593
0.8057867994755818,-0.3185124936986677,1.213455137288499,-0.10539030259790395
0.8179172939759783,-0.3130381303677443,1.2210651924610199,-0.10486036693139303
0.8292341204894871,-0.31729383466821576,1.2312081316545571,-0.10759320945704398
0.8362917777300927,-0.2976944329498367,1.2485677628837544,-0.11314308981273258
0.843003694646729,-0.3103423328827599,1.2652673845824036,-0.11673562701761046
0.8561912918370352,-0.3071650247061028,1.2819150212410815,-0.11893820058288648
0.8694642140070659,-0.29567347428931867,1.2967187836354666,-0.12240028961745453
0.8819700972899103,-0.3009229343398984,1.3066864372604081,-0.12336560200797478
0.8925874458821825,-0.2893574961975998,1.3129651272813683,-0.12355373887773743
0.9021788526559259,-0.2896716142697662,1.3237336803025563,-0.12557396712820437
0.9143859849894863,-0.282974447656192,1.3410308439321224,-0.1299505090027364
0.9211523437618032,-0.2977002611074176,1.3575432080773935,-0.13041098791472258
0.9274043776717377,-0.28316006447589037,1.3742528617637202,-0.13277839530960492
0.9394840394222861,-0.28412304165556096,1.3910051333416538,-0.1351505791361304
0.9533014736277046,-0.2774824838876015,1.4052078076943544,-0.13827401938516526
0.9694328776239128,-0.2727538673055884,1.419536356660962,-0.13856484679188574
0.9779918917636852,-0.28753790183685424,1.4354852315554734,-0.13955548227192827
0.9865197886742554,-0.2710387895854844,1.4570023648843256,-0.14156637528784125
1.0051450599835021,-0.267748677422165,1.4768673700347459,-0.1412821018725489
1.0280511757150244,-0.26674848714032995,1.494639375814743,-0.14269714324022792
1.0481675137671589,-0.2694169413441256,1.5148604479501908,-0.1433471141018981
1.061996369776431,-0.25784386762248285,1.5262518549544273,-0.14385961139632084
1.076093476390617,-0.26232650487246995,1.5357878316517526,-0.14228664780122932
1.0964825841678185,-0.2612294038612957,1.5463153981748032,-0.14482744349752574
1.1100867882729655,-0.25292894893433016,1.5565262234632118,-0.14322486703234544
1.1181095403155759,-0.2658265911307391,1.5667720470547888,-0.14390666810433617
1.1387970477991982,-0.2525935433745335,1.581342360444276,-0.1406891056164281
1.1619524931486684,-0.2602677544951716,1.605415332841071,-0.1415949101772566
1.183040579501706,-0.2548880073475438,1.628372746288473,-0.13521973585926636
1.2038849816945354,-0.24773204965834916,1.644127244321957,-0.1380724564563194
1.2149313155504808,-0.25824721069684986,1.6527698644169615,-0.13570060657480962
1.2280554700002946,-0.24464308835635398,1.6700885313922056,-0.13491676946357814
1.253549833046724,-0.2443708522216718,1.6882087233006886,-0.13007344398205237
1.2781857176822808,-0.24975663841367762,1.6979903434505457,-0.130975807961213
1.3089538136547214,-0.23789985106287495,1.710017949696263,-0.12352506043449514
1.336876662254521,-0.2423050041348001,1.7236247585171685,-0.1253784236262493
1.3502173294453867,-0.2316261439397615,1.7326307119137943,-0.11918778718545846
1.3657682669628555,-0.23737720195290207,1.744164140995933,-0.12142950567150841
1.3808217074434572,-0.22694523034846106,1.7629231445432,-0.1171335424268438
1.394156616838471,-0.2350458139556525,1.783292936736568,-0.11158797620298988
1.4109398979301049,-0.2251731898474438,1.807308906414452,-0.10594728020395726
1.4262439545978909,-0.2323861837415123,1.830509065171121,-0.09837080661305289
1.442675479541608,-0.2208836381234571,1.8484699670055984,-0.09441087567202942
1.4574094845423264,-0.22586677179322467,1.857577407762546,-0.09089336284530371
1.4820562942824262,-0.21449934755722078,1.8693390876763811,-0.0893205376403927
1.5092409219926712,-0.21725853170849982,1.8816246118304591,-0.08496065106951207
1.523626131188799,-0.20736216834780047,1.8944698068915762,-0.08254288889086182
1.5404444423424417,-0.21313391247710095,1.9058366785784426,-0.07809822265693772
1.5713059195755537,-0.1978268729564911,1.9186645119396903,-0.07568177598378707
1.5928311930594348,-0.1999748657025368,1.9396644600372612,-0.07008160322401949
1.6087346620441867,-0.190774016950768,1.956217877415416,-0.06699083220710687
1.6251738131031899,-0.19302587227674375,1.9755176828310876,-0.05799486756626054
1.6387181292001056,-0.18276293629358456,1.997851465837734,-0.054353526214105156
1.6579930240028085,-0.182598930822705,2.0187885359291418,-0.0489260314159899
1.6726369739078342,-0.17316543168904916,2.0399117778440803,-0.04263456160522488
1.6873231625999903,-0.1733520632104328,2.062782855328455,-0.037031649140761305
1.7013170011998628,-0.16554780769529623,2.0750496021565654,-0.033973170051842444
1.7201015533612167,-0.16337031931353557,2.0838609816164224,-0.03110113907375753
1.7453818914902581,-0.15138033177207522,2.102676580916987,-0.02585427821665615
1.7672548588152655,-0.1462551861448192,2.122287152813768,-0.020832730292456865
1.7880930415779948,-0.138053511077445,2.1405193212663844,-0.01665173648416491
1.8138779956921414,-0.12846377103436643,2.1615805402834267,-0.009898844975444257
1.8356219615486653,-0.12028911148400075,2.1843243190970254,-0.005809906074836558
1.8568996365090042,-0.11419126347189668,2.195514841953866,-7.844472557278218E-4
1.8765005100298167,-0.10544145055198924,2.2017010103768833,-0.0010714784047113272
1.8954890191700047,-0.09954068426012397,2.2177548262747693,0.00445494028079948
1.917441601762343,-0.09344106380870418,2.2382699753217685,0.009301754852453152
1.9287816676284208,-0.08852064555088274,2.2594318102786235,0.015707096170977944
1.940694211114856,-0.08723431544010045,2.280035752629905,0.02112370915154526
1.962165045990686,-0.08099862294696836,2.297358308656877,0.02661734757413915
1.9860538676867519,-0.07636077550017713,2.3091830396971105,0.03201446082781413
2.009410341060414,-0.07383815720214412,2.3151494589907675,0.031464583657842375
2.0291646913204566,-0.07423680977195987,2.3264637510601527,0.03705774539919407
2.0475737429558127,-0.0746907297951104,2.347751954410198,0.04407534637004282
2.0623698303231244,-0.07691235522263389,2.368657895625275,0.051723931414456296
2.074656244068114,-0.07828303637506306,2.3839942994180365,0.05768164004714343
2.0880215579291184,-0.08093657853292191,2.3984786521396555,0.06520290090270715
2.1023177264633848,-0.08295266299180643,2.4140400259394346,0.0718145259173571
2.1155410077349677,-0.08748429251548863,2.4251722887155647,0.07818161969576258
2.125706366745524,-0.08457541137660719,2.4297280538772674,0.07918036806532458
2.130517648706304,-0.09238343873713703,2.440103168150694,0.08575951330843984
2.1390817991665894,-0.08453370523424417,2.4539626924434956,0.09297304235791615
2.1571062336533,-0.08408007293228796,2.467132187356446,0.10144579426253406
2.175287675234398,-0.08515559430725454,2.4792687305454812,0.1089912001321343
2.1863312978159493,-0.07505172832617439,2.487133320320157,0.11406181834606015
2.191418275229949,-0.0832750166554845,2.4955806605677457,0.12044629138611689
2.2014378711964677,-0.0720443482157615,2.501358240131723,0.12447237951934856
2.216884515825468,-0.0657594553571443,2.5044944920318626,0.12750812523447355
2.2322359521057287,-0.05777836646066432,2.509466789245315,0.13139707916434087
2.246792106199446,-0.05033394649722194,2.51621045600915,0.13743446813618587
2.2583247043753136,-0.0391577677113709,2.521586035838236,0.142937102375303
2.2712295425736535,-0.030664992406689486,2.526417856063997,0.1476991670402313
2.2864705374186087,-0.01961065472068989,2.5316225737314264,0.15289099554224286
2.300230737228767,-0.009202513407680612,2.5355972122741965,0.15740926455976184
2.3146227516730655,0.0022604147964821906,2.5385725014213936,0.16182641964734268
2.3300279786489417,0.014255779026218936,2.5418383627196373,0.1629135009293097
2.346004121842938,0.026216504050543515,2.5446319346696864,0.16327238746462427
2.3612737631340615,0.03794682045808506,2.5469621829382616,0.1651758487419108
2.3748290600951405,0.047545439818265714,2.549301293011936,0.16873910593642644
2.3834338634415873,0.05443359280322192,2.5513071953700983,0.17521730960693102
2.390084755659295,0.05570571790063153,2.5530206463902423,0.1833310706376155
2.4010401533265964,0.06620054954223228,2.554380803435789,0.18956027126591515
2.4130875992016603,0.07236747742516984,2.555540505607559,0.1956310120633013
2.4187055410103424,0.07726798191453035,2.556875836982639,0.20230889608925876
2.42473243004083,0.08044318935057708,2.558214683445362,0.2091546547701418
2.4359524014101623,0.0875016035188099,2.558981122079663,0.21504541471623798
2.4457626774872407,0.09418070800775334,null,null
2.450858203721161,0.09654917557457991,null,null
2.458231933894066,0.10309457934325647,null,null
2.465675943535466,0.1110193628749556,null,null
2.4692433679701282,0.10763455923342917,null,null
2.477684344811939,0.11774879917110696,null,null
2.488275072627911,0.12420962544089843,null,null
2.4977013208179493,0.1314208742550455,null,null
2.505827404300046,0.13889590225370152,null,null
2.5140069530028386,0.14675582706768583,null,null
2.5219432914504787,0.15402158502081909,null,null
2.527443901500714,0.16004637323045912,null,null
2.531997948784098,0.164600284508043,null,null
2.53680900474104,0.17006922379370074,null,null
2.5411002161277896,0.1739538392764586,null,null
2.5432305137433993,0.17499278790711612,null,null
2.544359631339322,0.17542489360306596,null,null
2.5465323508481084,0.17732163703485257,null,null
2.5487392550991634,0.1797501064932904,null,null
2.5509088731638307,0.18560058253996958,null,null
2.5528742447190806,0.19317713422109323,null,null
2.5543589615336444,0.1987836066943757,null,null
2.555748744568688,0.20480688809616848,null,null
2.5566272182119363,0.20777491720016167,null,null
2.5570712576370864,0.211121210541452,null,null
2.5579067251152092,0.2132730164424536,null,null
2.5586927179196404,0.21728987355263088,null,null
2.5594352645010705,0.21942117246524923,null,null
2.5594718921991797,0.21504541471623798,null,null
2.5600871543951382,0.21881809814807535,null,null
2.5602001731111033,0.22187679074904046,null,null
2.5607695511291153,0.22394498737153745,null,null
2.56093314725502,0.22505545924486414,null,null
2.5615715116897224,0.23108342176096539,null,null
2.5616791944472053,0.23375196393790368,null,null
2.562139454598491,0.2375174383146197,null,null
2.562160272308123,0.2357156397511185,null,null
