"30.5% Span Bottom: Direction [1,0,0] (m)","30.5% Span Bottom: Pressure Coefficient","30.5% Span Top: Direction [1,0,0] (m)","30.5% Span Top: Pressure Coefficient"
1.2014792246699693,-0.10658799660097476,1.2052673554237154,-0.6999147409494262
1.201902102854058,0.13268524681988556,1.2076722463752319,-0.7680327737292303
1.2020975443153772,-0.347593430411249,1.2100447558916407,-0.8055755371356099
1.203051722619686,-0.5261389139913841,1.2124343483814395,-0.8269598911289843
1.203339265259874,-0.5572636340365994,1.2143038387527396,-0.8383577905877049
1.2039702738412255,0.26794772753784646,1.2156531222677707,-0.8389650856810287
1.2051881072693653,-0.6976700535666778,1.2177172627052941,-0.8362054430384771
1.2052673554237154,-0.6999147409494261,1.2189325267091096,-0.8324786839209241
1.206962621530548,0.270284460895012,1.2222882455059674,-0.8215200132883544
1.2104324180200585,0.2603297964185226,1.2266773938544149,-0.8027071057720461
1.2140869912315455,0.24006727225839458,1.2320308088914862,-0.7778459351817105
1.2147774973460124,0.23527341885519631,1.2361677909164326,-0.7562183608221641
1.2164081852649569,0.225075930312241,1.2407017647117884,-0.7356623381851638
1.2201012127396855,0.20817973394433004,1.2450223882726983,-0.7168617381885851
1.2242777753047511,0.19138776481995237,1.251337920037494,-0.6925401766225355
1.2283774311929694,0.1798938196409194,1.257979599633433,-0.666950826500684
1.2332505454639824,0.1719650345731145,1.2644015572307101,-0.6441785665123719
1.2395078521686724,0.16348643328231774,1.2682589357381957,-0.6343742345739792
1.2431979285696426,0.1597661085786405,1.2732026696618672,-0.6203886386886764
1.250290181606113,0.15599531609555767,1.279028916315427,-0.6035013656833693
1.2571632938674304,0.15304086784895682,1.2819334925703356,-0.5958124417259275
1.257486813066333,0.15293821681087547,1.2839008066542117,-0.5903340293796755
1.2634617388259282,0.1488462658290761,1.2906067806445654,-0.5758269271516273
1.2702550057508457,0.14341245037587164,1.295691674956079,-0.5665080447904376
1.2768084731507092,0.13785459936557334,1.3027466676714212,-0.5524137684476994
